"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"151","32","1",2,8,9,9,6,23,6,12,8,9,20,9,11,6,11,6,75,83,158,8,43,5.06329113924051,27.2151898734177,52.5316455696203,47.4683544303797
"152","32","2",1,1,5,6,3,12,10,9,1,10,9,13,8,10,8,14,47,76,123,15,21,12.1951219512195,17.0731707317073,61.7886178861789,38.2113821138211
"153","32","3",5,2,3,5,3,14,10,11,2,6,14,17,5,16,11,9,54,82,136,14,28,10.2941176470588,20.5882352941176,60.2941176470588,39.7058823529412
"154","32","4",6,3,4,8,6,10,10,3,3,10,11,5,7,6,3,2,52,48,100,8,21,8,21,48,52
"155","32","5",0,0,0,4,3,13,7,7,0,4,16,10,1,13,7,10,35,63,98,10,29,10.2040816326531,29.5918367346939,64.2857142857143,35.7142857142857
"156","32","6",3,4,8,2,8,9,4,2,4,6,10,4,2,5,3,2,42,37,79,5,19,6.32911392405063,24.0506329113924,46.8354430379747,53.1645569620253
"157","33","1",8,4,6,3,4,5,4,3,4,5,3,3,5,2,3,4,38,31,69,12,8,17.3913043478261,11.5942028985507,44.9275362318841,55.0724637681159
"158","33","2",6,4,5,3,6,20,7,4,4,4,21,8,2,10,5,6,56,62,118,12,41,10.1694915254237,34.7457627118644,52.5423728813559,47.4576271186441
"159","33","3",1,1,4,2,3,28,7,2,1,5,27,7,4,6,2,1,50,54,104,2,55,1.92307692307692,52.8846153846154,51.9230769230769,48.0769230769231
"160","33","4",2,3,6,3,6,26,5,0,3,5,26,2,2,3,0,0,52,43,95,2,52,2.10526315789474,54.7368421052632,45.2631578947368,54.7368421052632
"161","33","5",10,7,4,2,5,18,4,1,7,0,19,3,2,3,1,1,53,37,90,11,37,12.2222222222222,41.1111111111111,41.1111111111111,58.8888888888889
"162","33","6",2,2,2,3,4,14,3,1,2,3,15,1,1,3,1,1,32,29,61,3,29,4.91803278688525,47.5409836065574,47.5409836065574,52.4590163934426
"163","34","1",7,9,13,8,10,18,10,7,9,11,15,9,10,6,6,6,82,75,157,13,33,8.28025477707006,21.0191082802548,47.7707006369427,52.2292993630573
